YEAR,T_MAPCODE,BIOME,LC7_text,km2
1990,FFs11,Fynbos,Natural,780.0604
1990,FFs12,Fynbos,Natural,1074.5392
1990,FFs13,Fynbos,Natural,523.9964
1990,FFs14,Fynbos,Natural,338.6644
1990,FFs15,Fynbos,Natural,926.69
1990,FFs16,Fynbos,Natural,1181.2892
1990,FFs17,Fynbos,Natural,101.5704
1990,FFs18,Fynbos,Natural,753.5552
1990,FFs19,Fynbos,Natural,1101.832
1990,FFs2,Fynbos,Natural,1030.8712
1990,FFs20,Fynbos,Natural,1658.1356
1990,FFs21,Fynbos,Natural,318.2476
1990,FFs22,Fynbos,Natural,385.8332
1990,FFs23,Fynbos,Natural,847.862
1990,FFs24,Fynbos,Natural,1083.5444
1990,FFs25,Fynbos,Natural,331.2896
1990,FFs26,Fynbos,Natural,290.0796
1990,FFs27,Fynbos,Natural,2197.2576
1990,FFs28,Fynbos,Natural,3752.0192
1990,FFs29,Fynbos,Natural,164.0824
1990,FFs3,Fynbos,Natural,474.1984
1990,FFs30,Fynbos,Natural,37.5252
1990,FFs31,Fynbos,Natural,50.8348
1990,FFs32,Fynbos,Natural,412.8172
1990,FFs4,Fynbos,Natural,2284.3552
1990,FFs5,Fynbos,Natural,1065.9308
1990,FFs6,Fynbos,Natural,383.2364
1990,FFs7,Fynbos,Natural,375.8132
1990,FFs8,Fynbos,Natural,316.99
1990,FFs9,Fynbos,Natural,206.5656
1990,FFt1,Fynbos,Natural,397.7252
1990,FFt2,Fynbos,Natural,184.3552
1990,FOa1,Forest,Natural,106.6088
1990,FOa2,Forest,Natural,78.1504
1990,FOa3,Forest,Natural,21.5984
1990,FOz1,Forest,Natural,639.3076
1990,FOz2,Forest,Natural,185.4848
1990,FOz3,Forest,Natural,893.0796
1990,FOz4,Forest,Natural,281.7224
1990,FOz5,Forest,Natural,760.9376
1990,FOz6,Forest,Natural,153.5564
1990,FOz7,Forest,Natural,560.2936
1990,FOz8,Forest,Natural,251.3768
1990,FOz9,Forest,Natural,68.692
1990,FRa1,Fynbos,Natural,236.7732
1990,FRa2,Fynbos,Natural,40.868
1990,FRc1,Fynbos,Natural,20.6876
1990,FRc2,Fynbos,Natural,42.454
1990,FRd1,Fynbos,Natural,202.4236
1990,FRd2,Fynbos,Natural,566.6
1990,FRg1,Fynbos,Natural,262.0808
1990,FRg2,Fynbos,Natural,232.6704
1990,FRg3,Fynbos,Natural,18.9984
1990,FRl1,Fynbos,Natural,446.2368
1990,FRs1,Fynbos,Natural,200.3152
1990,FRs10,Fynbos,Natural,4.1324
1990,FRs11,Fynbos,Natural,234.0652
1990,FRs12,Fynbos,Natural,311.8648
1990,FRs13,Fynbos,Natural,605.7076
1990,FRs14,Fynbos,Natural,402.4664
1990,FRs15,Fynbos,Natural,266.4712
1990,FRs16,Fynbos,Natural,1138.6972
1990,FRs17,Fynbos,Natural,81.99
1990,FRs18,Fynbos,Natural,118.688
1990,FRs19,Fynbos,Natural,177.624
1990,FRs2,Fynbos,Natural,118.3448
1990,FRs20,Fynbos,Natural,16.0672
1990,FRs3,Fynbos,Natural,3162.512
1990,FRs4,Fynbos,Natural,254.0312
1990,FRs5,Fynbos,Natural,1202.46
1990,FRs6,Fynbos,Natural,1840.392
1990,FRs7,Fynbos,Natural,1342.7576
1990,FRs8,Fynbos,Natural,677.6008
1990,FRs9,Fynbos,Natural,805.8872
1990,FS1,Fynbos,Natural,269.7356
1990,FS10,Fynbos,Natural,311.78
1990,FS11,Fynbos,Natural,39.5996
1990,FS12,Fynbos,Natural,98.6836
1990,FS13,Fynbos,Natural,36.5936
1990,FS14,Fynbos,Natural,90.4544
1990,FS2,Fynbos,Natural,96.7788
1990,FS3,Fynbos,Natural,681.9708
1990,FS4,Fynbos,Natural,51.0856
1990,FS5,Fynbos,Natural,305.9408
1990,FS6,Fynbos,Natural,265.5116
1990,FS7,Fynbos,Natural,39.3972
1990,FS9,Fynbos,Natural,14.8516
1990,Gd1,Grassland,Natural,4397.3812
1990,Gd10,Grassland,Natural,78.8828
1990,Gd2,Grassland,Natural,156.1032
1990,Gd3,Grassland,Natural,2479.3892
1990,Gd4,Grassland,Natural,6156.1888
1990,Gd5,Grassland,Natural,1120.936
1990,Gd6,Grassland,Natural,17.5632
1990,Gd7,Grassland,Natural,1342.932
1990,Gd8,Grassland,Natural,3981.1824
1990,Gh1,Grassland,Natural,8182.4556
1990,Gh10,Grassland,Natural,7280.0324
1990,Gh11,Grassland,Natural,478.7988
1990,Gh12,Grassland,Natural,245.7636
1990,Gh13,Grassland,Natural,2306.3724
1990,Gh14,Grassland,Natural,4187.3196
1990,Gh15,Grassland,Natural,5950.2648
1990,Gh2,Grassland,Natural,5890.6936
1990,Gh3,Grassland,Natural,12579.0656
1990,Gh4,Grassland,Natural,9336.4172
1990,Gh5,Grassland,Natural,2822.7828
1990,Gh6,Grassland,Natural,11245.462
1990,Gh7,Grassland,Natural,1336.1324
1990,Gh8,Grassland,Natural,70.7332
1990,Gh9,Grassland,Natural,5532.5328
1990,Gm1,Grassland,Natural,2675.9812
1990,Gm10,Grassland,Natural,320.5488
1990,Gm11,Grassland,Natural,5015.5244
1990,Gm12,Grassland,Natural,4776.8264
1990,Gm13,Grassland,Natural,2316.5632
1990,Gm14,Grassland,Natural,3144.5436
1990,Gm15,Grassland,Natural,2624.2452
1990,Gm16,Grassland,Natural,3102.0248
1990,Gm17,Grassland,Natural,672.5432
1990,Gm19,Grassland,Natural,893.0368
1990,Gm2,Grassland,Natural,636.454
1990,Gm20,Grassland,Natural,19.43
1990,Gm21,Grassland,Natural,1249.0212
1990,Gm22,Grassland,Natural,395.5192
1990,Gm23,Grassland,Natural,794.8396
1990,Gm24,Grassland,Natural,9.4036
1990,Gm25,Grassland,Natural,130.226
1990,Gm26,Grassland,Natural,245.3736
1990,Gm27,Grassland,Natural,262.4448
1990,Gm28,Grassland,Natural,91.9744
1990,Gm29,Grassland,Natural,506.6884
1990,Gm3,Grassland,Natural,6568.6792
1990,Gm30,Grassland,Natural,2921.2116
1990,Gm31,Grassland,Natural,581.3352
1990,Gm4,Grassland,Natural,6896.2648
1990,Gm5,Grassland,Natural,1534.996
1990,Gm6,Grassland,Natural,6028.4972
1990,Gm7,Grassland,Natural,28.2304
1990,Gm8,Grassland,Natural,6431.328
1990,Gm9,Grassland,Natural,552.0528
1990,Gs1,Grassland,Natural,341.3452
1990,Gs10,Grassland,Natural,8268.448
1990,Gs11,Grassland,Natural,1215.3212
1990,Gs12,Grassland,Natural,5261.9836
1990,Gs13,Grassland,Natural,186.8456
1990,Gs14,Grassland,Natural,2477.8336
1990,Gs15,Grassland,Natural,3958.2016
1990,Gs16,Grassland,Natural,3100.884
1990,Gs17,Grassland,Natural,4185.8024
1990,Gs18,Grassland,Natural,1414.8308
1990,Gs19,Grassland,Natural,1551.1112
1990,Gs2,Grassland,Natural,876.2868
1990,Gs20,Grassland,Natural,2644.1768
1990,Gs3,Grassland,Natural,1606.7372
1990,Gs4,Grassland,Natural,4805.9292
1990,Gs6,Grassland,Natural,3638.4548
1990,Gs7,Grassland,Natural,2693.4696
1990,Gs8,Grassland,Natural,1978.5956
1990,Gs9,Grassland,Natural,2600.4864
1990,NKb1,Nama-Karoo,Natural,4657.1556
1990,NKb2,Nama-Karoo,Natural,604.1708
1990,NKb3,Nama-Karoo,Natural,41147.5544
1990,NKb4,Nama-Karoo,Natural,2674.3028
1990,NKb5,Nama-Karoo,Natural,8592.3176
1990,NKb6,Nama-Karoo,Natural,41047.6776
1990,NKl1,Nama-Karoo,Natural,20140.7108
1990,NKl2,Nama-Karoo,Natural,8214.252
1990,NKl4,Nama-Karoo,Natural,702.2056
1990,NKu1,Nama-Karoo,Natural,17026.1972
1990,NKu2,Nama-Karoo,Natural,11718.6936
1990,NKu3,Nama-Karoo,Natural,40549.5272
1990,NKu4,Nama-Karoo,Natural,48419.9436
1990,NOTVEG,NOTVEG,Natural,937.9624
1990,SKk1,Succulent Karoo,Natural,1671.1736
1990,SKk2,Succulent Karoo,Natural,129.4136
1990,SKk3,Succulent Karoo,Natural,1305.072
1990,SKk4,Succulent Karoo,Natural,981.674
1990,SKk5,Succulent Karoo,Natural,858.4188
1990,SKk6,Succulent Karoo,Natural,58.2204
1990,SKk7,Succulent Karoo,Natural,144.2304
1990,SKk8,Succulent Karoo,Natural,0.8512
1990,SKk9,Succulent Karoo,Natural,142.1436
1990,SKn1,Succulent Karoo,Natural,7372.6292
1990,SKn2,Succulent Karoo,Natural,535.4192
1990,SKn3,Succulent Karoo,Natural,2918.6092
1990,SKn4,Succulent Karoo,Natural,4632.4888
1990,SKn5,Succulent Karoo,Natural,652.7544
1990,SKn6,Succulent Karoo,Natural,392.6292
1990,SKn7,Succulent Karoo,Natural,919.9676
1990,SKr1,Succulent Karoo,Natural,1200.1916
1990,SKr10,Succulent Karoo,Natural,127.5328
1990,SKr11,Succulent Karoo,Natural,128.9884
1990,SKr12,Succulent Karoo,Natural,612.072
1990,SKr13,Succulent Karoo,Natural,722.4456
1990,SKr14,Succulent Karoo,Natural,365.4176
1990,SKr15,Succulent Karoo,Natural,202.4592
1990,SKr16,Succulent Karoo,Natural,432.6108
1990,SKr17,Succulent Karoo,Natural,260.4776
1990,SKr18,Succulent Karoo,Natural,815.864
1990,SKr19,Succulent Karoo,Natural,370.912
1990,SKr2,Succulent Karoo,Natural,191.7488
1990,SKr3,Succulent Karoo,Natural,170.7744
1990,SKr4,Succulent Karoo,Natural,828.5832
1990,SKr5,Succulent Karoo,Natural,18.3652
1990,SKr6,Succulent Karoo,Natural,65.8684
1990,SKr7,Succulent Karoo,Natural,327.1344
1990,SKr8,Succulent Karoo,Natural,50.5576
1990,SKr9,Succulent Karoo,Natural,3.2652
1990,SKs1,Succulent Karoo,Natural,352.32
1990,SKs10,Succulent Karoo,Natural,134.3972
1990,SKs11,Succulent Karoo,Natural,286.9536
1990,SKs12,Succulent Karoo,Natural,427.9568
1990,SKs13,Succulent Karoo,Natural,130.9596
1990,SKs14,Succulent Karoo,Natural,664.4676
1990,SKs2,Succulent Karoo,Natural,528.9556
1990,SKs3,Succulent Karoo,Natural,309.1804
1990,SKs4,Succulent Karoo,Natural,443.7568
1990,SKs5,Succulent Karoo,Natural,566.0364
1990,SKs6,Succulent Karoo,Natural,123.1816
1990,SKs7,Succulent Karoo,Natural,2613.5344
1990,SKs8,Succulent Karoo,Natural,757.7072
1990,SKs9,Succulent Karoo,Natural,905.496
1990,SKt1,Succulent Karoo,Natural,101.7668
1990,SKt2,Succulent Karoo,Natural,7358.9948
1990,SKt3,Succulent Karoo,Natural,5253.1516
1990,SKv1,Succulent Karoo,Natural,470.4456
1990,SKv10,Succulent Karoo,Natural,230.8348
1990,SKv11,Succulent Karoo,Natural,1414.1236
1990,SKv13,Succulent Karoo,Natural,2526.6976
1990,SKv14,Succulent Karoo,Natural,776.2044
1990,SKv2,Succulent Karoo,Natural,558.9492
1990,SKv3,Succulent Karoo,Natural,907.3396
1990,SKv4,Succulent Karoo,Natural,1314.9408
1990,SKv5,Succulent Karoo,Natural,6945.2932
1990,SKv6,Succulent Karoo,Natural,4690.214
1990,SKv7,Succulent Karoo,Natural,530.5384
1990,SKv8,Succulent Karoo,Natural,3974.3536
1990,SVcb1,Savanna,Natural,5423.3136
1990,SVcb10,Savanna,Natural,1053.1924
1990,SVcb11,Savanna,Natural,2650.2292
1990,SVcb12,Savanna,Natural,12067.9568
1990,SVcb13,Savanna,Natural,1955.3468
1990,SVcb14,Savanna,Natural,461.8772
1990,SVcb15,Savanna,Natural,3327.4904
1990,SVcb16,Savanna,Natural,10217.15
1990,SVcb17,Savanna,Natural,8338.4096
1990,SVcb18,Savanna,Natural,5388.504
1990,SVcb19,Savanna,Natural,11171.1888
1990,SVcb2,Savanna,Natural,1085.108
1990,SVcb20,Savanna,Natural,7031.6548
1990,SVcb21,Savanna,Natural,3261.85
1990,SVcb22,Savanna,Natural,0.5788
1990,SVcb23,Savanna,Natural,2891.3464
1990,SVcb24,Savanna,Natural,607.1328
1990,SVcb25,Savanna,Natural,843.1932
1990,SVcb26,Savanna,Natural,1812.8404
1990,SVcb27,Savanna,Natural,1614.5176
1990,SVcb28,Savanna,Natural,1971.638
1990,SVcb29,Savanna,Natural,376.3516
1990,SVcb3,Savanna,Natural,948.6744
1990,SVcb4,Savanna,Natural,3746.2624
1990,SVcb5,Savanna,Natural,360.9004
1990,SVcb6,Savanna,Natural,977.564
1990,SVcb7,Savanna,Natural,414.9032
1990,SVcb8,Savanna,Natural,1027.864
1990,SVcb9,Savanna,Natural,2706.974
1990,SVk1,Savanna,Natural,12284.8132
1990,SVk10,Savanna,Natural,5606.1396
1990,SVk11,Savanna,Natural,13662.976
1990,SVk12,Savanna,Natural,7345.568
1990,SVk13,Savanna,Natural,8458.742
1990,SVk14,Savanna,Natural,898.9548
1990,SVk15,Savanna,Natural,1618.61
1990,SVk16,Savanna,Natural,7912.924
1990,SVk17,Savanna,Natural,4050.0096
1990,SVk18,Savanna,Natural,967.8296
1990,SVk2,Savanna,Natural,3349.3636
1990,SVk3,Savanna,Natural,632.7872
1990,SVk4,Savanna,Natural,13102.4916
1990,SVk5,Savanna,Natural,1432.3584
1990,SVk6,Savanna,Natural,4398.9956
1990,SVk7,Savanna,Natural,13200.418
1990,SVk8,Savanna,Natural,3263.79
1990,SVk9,Savanna,Natural,5624.214
1990,SVkd1,Savanna,Natural,37040.0648
1990,SVkd2,Savanna,Natural,2242.0984
1990,SVkd3,Savanna,Natural,2897.932
1990,SVkd4,Savanna,Natural,762.3372
1990,SVl1,Savanna,Natural,1703.552
1990,SVl10,Savanna,Natural,672.2176
1990,SVl11,Savanna,Natural,611.7144
1990,SVl12,Savanna,Natural,380.6988
1990,SVl13,Savanna,Natural,76.1768
1990,SVl14,Savanna,Natural,1115.466
1990,SVl15,Savanna,Natural,1334.6324
1990,SVl16,Savanna,Natural,1112.6936
1990,SVl17,Savanna,Natural,50.4984
1990,SVl18,Savanna,Natural,932.5992
1990,SVl19,Savanna,Natural,97.448
1990,SVl2,Savanna,Natural,181.6164
1990,SVl20,Savanna,Natural,876.9988
1990,SVl21,Savanna,Natural,289.8676
1990,SVl22,Savanna,Natural,3544.1368
1990,SVl23,Savanna,Natural,4903.4256
1990,SVl24,Savanna,Natural,234.4816
1990,SVl25,Savanna,Natural,520.7136
1990,SVl26,Savanna,Natural,601.252
1990,SVl27,Savanna,Natural,442.2076
1990,SVl3,Savanna,Natural,12776.6564
1990,SVl4,Savanna,Natural,651.4172
1990,SVl5,Savanna,Natural,2601.4012
1990,SVl6,Savanna,Natural,758.7256
1990,SVl7,Savanna,Natural,293.2524
1990,SVl8,Savanna,Natural,1997.3848
1990,SVl9,Savanna,Natural,1337.354
1990,SVmp1,Savanna,Natural,8406.836
1990,SVmp2,Savanna,Natural,2741.032
1990,SVmp3,Savanna,Natural,276.9384
1990,SVmp4,Savanna,Natural,2800.6376
1990,SVmp5,Savanna,Natural,4833.8992
1990,SVmp6,Savanna,Natural,2563.3996
1990,SVmp7,Savanna,Natural,2094.296
1990,SVmp8,Savanna,Natural,310.3024
1990,SVs1,Savanna,Natural,2083.5492
1990,SVs2,Savanna,Natural,1724.7276
1990,SVs3,Savanna,Natural,1109.0464
1990,SVs4,Savanna,Natural,369.5864
1990,SVs5,Savanna,Natural,375.5448
1990,SVs6,Savanna,Natural,7324.1972
1990,SVs7,Savanna,Natural,5224.1444
1990,SVs8,Savanna,Natural,962.1904
2014,AT15,Albany Thicket,Natural,14.5868
2014,AT16,Albany Thicket,Natural,51.5376
2014,AT17,Albany Thicket,Natural,583.9288
2014,AT18,Albany Thicket,Natural,1042.0532
2014,AT19,Albany Thicket,Natural,1064.7868
2014,AT20,Albany Thicket,Natural,21.0356
2014,AT21,Albany Thicket,Natural,315.4696
2014,AT22,Albany Thicket,Natural,97.942
2014,AT23,Albany Thicket,Natural,270.6884
2014,AT24,Albany Thicket,Natural,2617.014
2014,AT25,Albany Thicket,Natural,2115.7348
2014,AT26,Albany Thicket,Natural,30.8656
2014,AT27,Albany Thicket,Natural,1233.2544
2014,AT28,Albany Thicket,Natural,913.5756
2014,AT29,Albany Thicket,Natural,770.276
2014,AT30,Albany Thicket,Natural,629.7036
2014,AT31,Albany Thicket,Natural,211.38
2014,AT32,Albany Thicket,Natural,3466.9484
2014,AT33,Albany Thicket,Natural,485.7588
2014,AT34,Albany Thicket,Natural,162.9968
2014,AT35,Albany Thicket,Natural,18.71
2014,AT36,Albany Thicket,Natural,31.96
2014,AT37,Albany Thicket,Natural,112.8844
2014,AT38,Albany Thicket,Natural,870.3608
2014,AT39,Albany Thicket,Natural,222.4484
2014,AT40,Albany Thicket,Natural,493.1304
2014,AT41,Albany Thicket,Natural,212.6232
2014,AT42,Albany Thicket,Natural,53.8604
2014,AT43,Albany Thicket,Natural,268.8528
2014,AT44,Albany Thicket,Natural,73.2196
2014,AT45,Albany Thicket,Natural,437.408
2014,AT46,Albany Thicket,Natural,555.9052
2014,AT47,Albany Thicket,Natural,891.6608
2014,AT48,Albany Thicket,Natural,12.0464
2014,AT49,Albany Thicket,Natural,5550.6368
2014,AT50,Albany Thicket,Natural,519.1616
2014,AT51,Albany Thicket,Natural,1728.866
2014,AT52,Albany Thicket,Natural,30.648
2014,AT53,Albany Thicket,Natural,17.572
2014,AT54,Albany Thicket,Natural,185.0972
2014,AT55,Albany Thicket,Natural,746.7232
2014,AT56,Albany Thicket,Natural,480.4896
2014,AT57,Albany Thicket,Natural,108.8788
2014,AT58,Albany Thicket,Natural,2228.192
2014,AZa1,Azonal,Natural,18.306
2014,AZa2,Azonal,Natural,130.0756
2014,AZa3,Azonal,Natural,564.7208
2014,AZa4,Azonal,Natural,1289.2596
2014,AZa5,Azonal,Natural,2203.942
2014,AZa6,Azonal,Natural,301.0136
2014,AZa7,Azonal,Natural,889.9532
2014,AZd1,Azonal,Natural,0.568
2014,AZd2,Azonal,Natural,10.844
2014,AZd3,Azonal,Natural,216.07
2014,AZd4,Azonal,Natural,26.68
2014,AZi1,Azonal,Natural,1215.0272
2014,AZi3,Azonal,Natural,1916.2628
2014,AZi5,Azonal,Natural,4846.1312
2014,AZi6,Azonal,Natural,4604.9892
2014,AZi7,Azonal,Natural,1995.2164
2014,AZi8,Azonal,Natural,164.8276
2014,AZs3,Azonal,Natural,12.0156
2014,CB1,IOCB,Natural,917.1276
2014,CB2,IOCB,Natural,434.8344
2014,CB3,IOCB,Natural,807.47
2014,CB4,IOCB,Natural,667.2452
2014,CB5,IOCB,Natural,929.7136
2014,CB6,IOCB,Natural,440.6516
2014,Dg1,Desert,Natural,335.6452
2014,Dg10,Desert,Natural,2090.4224
2014,Dg2,Desert,Natural,361.4276
2014,Dg3,Desert,Natural,159.6936
2014,Dg4,Desert,Natural,107.5172
2014,Dg5,Desert,Natural,592.286
2014,Dg6,Desert,Natural,8.2236
2014,Dg7,Desert,Natural,245.4416
2014,Dg8,Desert,Natural,343.1836
2014,Dg9,Desert,Natural,1203.2272
2014,Dn1,Desert,Natural,2.1032
2014,Dn2,Desert,Natural,1.2336
2014,Dn3,Desert,Natural,126.932
2014,Dn4,Desert,Natural,200.7652
2014,Dn5,Desert,Natural,389.8536
2014,FFa1,Fynbos,Natural,61.3016
2014,FFa2,Fynbos,Natural,192.3232
2014,FFa3,Fynbos,Natural,164.1436
2014,FFa4,Fynbos,Natural,7.9916
2014,FFb1,Fynbos,Natural,260.9748
2014,FFb2,Fynbos,Natural,128.8256
2014,FFb3,Fynbos,Natural,97.808
2014,FFb4,Fynbos,Natural,54.5776
2014,FFb5,Fynbos,Natural,96.5404
2014,FFb6,Fynbos,Natural,31.1996
2014,FFc1,Fynbos,Natural,417.9464
2014,FFd1,Fynbos,Natural,1113.306
2014,FFd10,Fynbos,Natural,34.2408
2014,FFd11,Fynbos,Natural,62.1544
2014,FFd2,Fynbos,Natural,818.9028
2014,FFd3,Fynbos,Natural,659.6652
2014,FFd4,Fynbos,Natural,358.52
2014,FFd5,Fynbos,Natural,132.548
2014,FFd6,Fynbos,Natural,56.2124
2014,FFd7,Fynbos,Natural,128.0444
2014,FFd8,Fynbos,Natural,45.5852
2014,FFd9,Fynbos,Natural,282.4656
2014,FFf1,Fynbos,Natural,258.8616
2014,FFf2,Fynbos,Natural,20.0152
2014,FFg1,Fynbos,Natural,64.0716
2014,FFg2,Fynbos,Natural,297.9936
2014,FFg3,Fynbos,Natural,34.3492
2014,FFg4,Fynbos,Natural,14.2204
2014,FFg5,Fynbos,Natural,202.7332
2014,FFh1,Fynbos,Natural,212.8908
2014,FFh10,Fynbos,Natural,278.5096
2014,FFh11,Fynbos,Natural,6.0388
2014,FFh2,Fynbos,Natural,101.7328
2014,FFh3,Fynbos,Natural,65.1164
2014,FFh4,Fynbos,Natural,211.3012
2014,FFh5,Fynbos,Natural,38.8444
2014,FFh6,Fynbos,Natural,82.848
2014,FFh7,Fynbos,Natural,156.1416
2014,FFh8,Fynbos,Natural,147.262
2014,FFh9,Fynbos,Natural,269.4576
2014,FFl1,Fynbos,Natural,262.9836
2014,FFl2,Fynbos,Natural,667.2504
2014,FFl3,Fynbos,Natural,641.656
2014,FFq1,Fynbos,Natural,49.024
2014,FFq2,Fynbos,Natural,1621.35
2014,FFq3,Fynbos,Natural,1251.4956
2014,FFq4,Fynbos,Natural,92.0184
2014,FFq5,Fynbos,Natural,388.4596
2014,FFq6,Fynbos,Natural,671.7848
2014,FFs1,Fynbos,Natural,809.5972
2014,FFs10,Fynbos,Natural,1012.8076
2014,FFs11,Fynbos,Natural,770.7732
2014,FFs12,Fynbos,Natural,1066.5108
2014,FFs13,Fynbos,Natural,522.7864
2014,FFs14,Fynbos,Natural,335.4396
2014,FFs15,Fynbos,Natural,915.4812
2014,FFs16,Fynbos,Natural,1177.8348
2014,FFs17,Fynbos,Natural,101.0436
2014,FFs18,Fynbos,Natural,744.0512
2014,FFs19,Fynbos,Natural,1077.3556
2014,FFs2,Fynbos,Natural,975.6896
2014,FFs20,Fynbos,Natural,1598.6864
2014,FFs21,Fynbos,Natural,318.214
2014,FFs22,Fynbos,Natural,385.8232
2014,FFs23,Fynbos,Natural,847.2812
2014,FFs24,Fynbos,Natural,1083.3672
2014,FFs25,Fynbos,Natural,331.1432
2014,FFs26,Fynbos,Natural,288.5168
2014,FFs27,Fynbos,Natural,2182.932
2014,FFs28,Fynbos,Natural,3721.6912
2014,FFs29,Fynbos,Natural,144.5876
2014,FFs3,Fynbos,Natural,472.0324
2014,FFs30,Fynbos,Natural,37.5252
2014,FFs31,Fynbos,Natural,50.8348
2014,FFs32,Fynbos,Natural,366.306
2014,FFs4,Fynbos,Natural,2259.062
2014,FFs5,Fynbos,Natural,1059.318
2014,FFs6,Fynbos,Natural,377.4512
2014,FFs7,Fynbos,Natural,373.3496
2014,FFs8,Fynbos,Natural,316.5036
2014,FFs9,Fynbos,Natural,204.9768
2014,FFt1,Fynbos,Natural,396.6444
2014,FFt2,Fynbos,Natural,183.2752
2014,FOa1,Forest,Natural,91.3832
2014,FOa2,Forest,Natural,73.7624
2014,FOa3,Forest,Natural,20.992
2014,FOz1,Forest,Natural,635.1924
2014,FOz2,Forest,Natural,182.878
2014,FOz3,Forest,Natural,885.7284
2014,FOz4,Forest,Natural,279.5604
2014,FOz5,Forest,Natural,754.6424
2014,FOz6,Forest,Natural,151.6972
2014,FOz7,Forest,Natural,523.4512
2014,FOz8,Forest,Natural,245.148
2014,FOz9,Forest,Natural,68.6872
2014,FRa1,Fynbos,Natural,197.936
2014,FRa2,Fynbos,Natural,39.2772
2014,FRc1,Fynbos,Natural,16.0828
2014,FRc2,Fynbos,Natural,32.1036
2014,FRd1,Fynbos,Natural,198.6048
2014,FRd2,Fynbos,Natural,565.9832
2014,FRg1,Fynbos,Natural,255.3204
2014,FRg2,Fynbos,Natural,194.9908
2014,FRg3,Fynbos,Natural,18.8536
2014,FRl1,Fynbos,Natural,439.4828
2014,FRs1,Fynbos,Natural,196.9488
2014,FRs10,Fynbos,Natural,3.7092
2014,FRs11,Fynbos,Natural,185.01
2014,FRs12,Fynbos,Natural,240.3904
2014,FRs13,Fynbos,Natural,455.82
2014,FRs14,Fynbos,Natural,349.238
2014,FRs15,Fynbos,Natural,265.6312
2014,FRs16,Fynbos,Natural,1121.8012
2014,FRs17,Fynbos,Natural,73.4424
2014,FRs18,Fynbos,Natural,118.6804
2014,FRs19,Fynbos,Natural,162.5376
2014,FRs2,Fynbos,Natural,106.4268
2014,FRs20,Fynbos,Natural,13.2532
2014,FRs3,Fynbos,Natural,3154.8108
2014,FRs4,Fynbos,Natural,232.4208
2014,FRs5,Fynbos,Natural,1201.8516
2014,FRs6,Fynbos,Natural,1825.8288
2014,FRs7,Fynbos,Natural,1320.1652
2014,FRs8,Fynbos,Natural,636.6988
2014,FRs9,Fynbos,Natural,616.038
2014,FS1,Fynbos,Natural,248.5536
2014,FS10,Fynbos,Natural,309.2904
2014,FS11,Fynbos,Natural,39.5996
2014,FS12,Fynbos,Natural,94.8068
2014,FS13,Fynbos,Natural,35.8892
2014,FS14,Fynbos,Natural,85.8384
2014,FS2,Fynbos,Natural,85.3932
2014,FS3,Fynbos,Natural,615.7756
2014,FS4,Fynbos,Natural,50.4092
2014,FS5,Fynbos,Natural,297.7072
2014,FS6,Fynbos,Natural,222.0696
2014,FS7,Fynbos,Natural,38.3944
2014,FS9,Fynbos,Natural,13.5296
2014,Gd1,Grassland,Natural,4294.7836
2014,Gd10,Grassland,Natural,78.8828
2014,Gd2,Grassland,Natural,154.554
2014,Gd3,Grassland,Natural,2437.634
2014,Gd4,Grassland,Natural,6057.256
2014,Gd5,Grassland,Natural,1115.2956
2014,Gd6,Grassland,Natural,17.5608
2014,Gd7,Grassland,Natural,1342.7628
2014,Gd8,Grassland,Natural,3974.572
2014,Gh1,Grassland,Natural,8162.5608
2014,Gh10,Grassland,Natural,6322.368
2014,Gh11,Grassland,Natural,439.9816
2014,Gh12,Grassland,Natural,232.8736
2014,Gh13,Grassland,Natural,2208.18
2014,Gh14,Grassland,Natural,3888.9904
2014,Gh15,Grassland,Natural,5659.708
2014,Gh2,Grassland,Natural,5755.3604
2014,Gh3,Grassland,Natural,12474.4728
2014,Gh4,Grassland,Natural,9302.0416
2014,Gh5,Grassland,Natural,2657.3024
2014,Gh6,Grassland,Natural,10771.5056
2014,Gh7,Grassland,Natural,1312.8352
2014,Gh8,Grassland,Natural,69.058
2014,Gh9,Grassland,Natural,5409.5324
2014,Gm1,Grassland,Natural,2590.474
2014,Gm10,Grassland,Natural,244.8032
2014,Gm11,Grassland,Natural,4524.9156
2014,Gm12,Grassland,Natural,4201.6852
2014,Gm13,Grassland,Natural,2222.6736
2014,Gm14,Grassland,Natural,3055.6776
2014,Gm15,Grassland,Natural,2151.1392
2014,Gm16,Grassland,Natural,2702.444
2014,Gm17,Grassland,Natural,624.7184
2014,Gm19,Grassland,Natural,873.7352
2014,Gm2,Grassland,Natural,634.118
2014,Gm20,Grassland,Natural,19.1876
2014,Gm21,Grassland,Natural,1223.2004
2014,Gm22,Grassland,Natural,367.038
2014,Gm23,Grassland,Natural,774.3048
2014,Gm24,Grassland,Natural,9.3932
2014,Gm25,Grassland,Natural,117.5052
2014,Gm26,Grassland,Natural,244.3972
